timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1493708837538,3578,bp10s1,200,OK,bp10 5-1,text,true,,70681,0,1,5,0,0,0
1493708837217,3578,bp10,200,"Number of samples in transaction : 1, number of failing samples : 0",bp10 5-1,,true,,70681,0,1,5,0,424,0
1493708837522,4562,bp07s1,200,OK,bp07 2-1,text,true,,139990,0,1,5,0,0,0
1493708837591,4521,bp09s1,200,OK,bp09 4-1,text,true,,139994,0,1,5,0,0,0
1493708837538,4581,bp06s1,200,OK,bp06 1-1,text,true,,139990,0,1,5,0,0,0
1493708837522,4729,bp08s1,200,OK,bp08 3-1,text,true,,139988,0,1,5,0,0,0
1493708842508,103,bp09s2A,200,OK,bp09 4-1,text,true,,139991,0,1,5,0,0,0
1493708842474,117,bp07s2,200,OK,bp07 2-1,text,true,,138387,0,1,5,0,0,0
1493708842612,115,bp08s2A,200,OK,bp08 3-1,text,true,,139988,0,1,5,0,0,0
1493708843052,1789,bp07s3,200,OK,bp07 2-1,text,true,,129737,0,1,5,0,0,0
1493708842524,3893,bp06s2,200,OK,bp06 1-1,text,true,,115495,0,1,5,0,0,0
1493708842948,3452,bp09s2,200,OK,bp09 4-1,text,true,,298510,0,1,5,0,0,0
1493708843054,3946,bp08s2,200,OK,bp08 3-1,text,true,,298509,0,1,5,0,0,0
1493708845185,1818,bp07s4,200,OK,bp07 2-1,text,true,,127718,0,1,5,0,0,0
1493708847351,2333,bp07s5,200,OK,bp07 2-1,text,true,,129737,0,1,5,0,0,0
1493708846762,4586,bp09s3,200,OK,bp09 4-1,text,true,,134223,0,1,5,0,0,0
1493708850009,2115,bp07s6,200,OK,bp07 2-1,text,true,,112831,0,1,5,0,0,0
1493708846751,5428,bp06s3,200,OK,bp06 1-1,text,true,,134070,0,1,5,0,0,0
1493708852448,1829,bp07s7,200,OK,bp07 2-1,text,true,,129738,0,1,5,0,0,0
1493708851691,4025,bp09s4,200,OK,bp09 4-1,text,true,,298510,0,1,5,0,0,0
1493708852505,3294,bp06s4,200,OK,bp06 1-1,text,true,,134214,0,1,5,0,0,0
1493708854603,2015,bp07s8,200,OK,bp07 2-1,text,true,,115797,0,1,5,0,0,0
1493708856947,4581,bp07s9,200,OK,bp07 2-1,text,true,,129738,0,1,5,0,0,0
1493708856131,5482,bp06s5,200,OK,bp06 1-1,text,true,,134226,0,1,5,0,0,0
