timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494486680741,2160,27 /,200,OK,bp10 10-1,text,true,,10392,904,1,10,267,0,2
1494486683199,7,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1528,412,1,10,7,0,2
1494486680741,2618,13 /,200,OK,bp09 9-1,text,true,,23172,928,1,10,531,0,516
1494486680432,2618,bp09s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,23172,928,1,10,531,301,516
1494486680695,2670,1 /,200,OK,bp01 1-1,text,true,,22780,464,1,10,2656,0,648
1494486680741,2645,13 /,200,OK,bp08 8-1,text,true,,23172,928,1,10,530,0,516
1494486680431,2645,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,23172,928,1,10,530,302,516
1494486680695,2707,41 /,200,OK,bp03 3-1,text,true,,23165,980,1,10,576,0,562
1494486680395,2707,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,23165,980,1,10,576,292,562
1494486683510,8,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 10-1,text,true,,61813,440,1,10,4,0,0
1494486680695,2858,4 /,200,OK,bp02 2-1,text,true,,23172,928,1,10,576,0,562
1494486680726,2907,17 /,200,OK,bp05 5-1,text,true,,23180,930,1,10,546,0,531
1494486680427,2907,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,23180,930,1,10,546,292,531
1494486680726,2985,4 /,200,OK,bp06 6-1,text,true,,23155,928,1,10,547,0,531
1494486683822,9,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 10-1,text,true,,6313,429,1,10,8,0,0
1494486683713,119,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,3242,1839,1,10,28,0,14
1494486680710,3252,17 /,200,OK,bp04 4-1,text,true,,23178,1140,1,10,573,0,547
1494486680405,3252,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,23178,1140,1,10,573,297,547
1494486680741,3364,87 /,200,OK,bp07 7-1,text,true,,22790,468,1,10,3348,0,115
1494486680430,3364,bp07s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,22790,468,1,10,3348,311,115
1494486684259,4,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,10,0,0,0
1494486684135,236,34 /visualid/lib/font-awesome/font-awesome.4.latest.css,200,OK,bp10 10-1,text,true,,37872,452,1,10,96,0,47
1494486684680,9,36 /assets/r-772E2629E969026E53EBA20227688FD7/uwaJs.js,200,OK,bp10 10-1,text,true,,102672,423,1,10,4,0,0
1494486683932,902,20 /Events/Open-day,200,OK,bp05 5-1,text,true,,16206,1072,1,10,33,0,19
1494486683634,902,bp05s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,16206,1072,1,10,33,298,19
1494486684966,4,37 /assets/dist/images/logo-full-hor-rev.png,200,OK,bp10 10-1,bin,true,,5430,438,1,10,4,0,0
1494486685289,140,40 /assets/dist/images/main-strokes.jpg,200,OK,bp10 10-1,bin,true,,878458,485,1,10,112,0,2
1494486684415,1099,89 /international-students,200,OK,bp07 7-1,text,true,,36078,547,1,10,1064,0,32
1494486684113,1099,bp07s3,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,36078,547,1,10,1064,303,32
1494486683666,1905,22 /find-a-course,200,OK,bp09 9-1,text,true,,45788,1014,1,10,28,0,14
1494486683360,1905,bp09s2,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,45788,1014,1,10,28,306,14
1494486683698,2048,22 /find-a-course,200,OK,bp08 8-1,text,true,,32839,1016,1,10,27,0,13
1494486683387,2048,bp08s2,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,32839,1016,1,10,27,311,13
1494486685741,154,39 /gtm.js,200,OK,bp10 10-1,text,true,,39568,338,1,10,142,0,3
1494486686194,5,42 /assets/dist/fonts/glyphicons-halflings-regular.woff,200,OK,bp10 10-1,text,true,,23804,507,1,10,4,0,0
1494486686506,4,43 /assets/dist/fonts/uwa-icon-font/uwa-icon-font.woff,200,OK,bp10 10-1,text,true,,10646,506,1,10,4,0,0
1494486684010,2517,5 /,200,OK,bp06 6-1,text,true,,23168,928,1,10,28,0,14
1494486680429,5502,bp06s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp06 6-1,,true,,46323,1856,1,10,575,588,545
1494486683682,2856,3 /,200,OK,bp01 1-1,text,true,,22737,1408,1,10,27,0,14
1494486680394,5527,bp01s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp01 1-1,,true,,45517,1872,1,10,2683,610,662
1494486685819,903,90 /international-students/life-in-perth,200,OK,bp07 7-1,text,true,,24724,583,1,10,890,0,0
1494486685515,903,bp07s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,24724,583,1,10,890,304,0
1494486686818,5,45 /analytics/1489393800000/2102409.js,200,OK,bp10 10-1,text,true,,21355,412,1,10,4,0,2
1494486683854,2978,5 /,200,OK,bp02 2-1,text,true,,22738,1408,1,10,77,0,15
1494486680394,5836,bp02s0A,200,"Number of samples in transaction : 2, number of failing samples : 0",bp02 2-1,,true,,45910,2336,1,10,653,594,577
1494486687130,96,46 /devices/uwamenu-sitemap-cache.php,200,OK,bp10 10-1,text,true,,236,391,1,10,96,0,47
1494486687509,13,48 /assets/dist/images/indigenous-row.jpg,200,OK,bp10 10-1,bin,true,,125837,487,1,10,6,0,2
1494486685882,1651,23 /courses/Doctor-of-Clinical-Dentistry,200,OK,bp09 9-1,text,true,,30509,1178,1,10,32,0,18
1494486684571,3027,?typeOfSearch=course&term=e&json=true,200,OK,bp04 4-1,text,true,,90932,356,1,10,211,0,14
1494486685164,2527,21 /,200,OK,bp05 5-1,text,true,,23179,1062,1,10,25,0,0
1494486684834,2527,bp05s5,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,23179,1062,1,10,25,330,0
1494486680427,6336,bp05,200,"Number of samples in transaction : 5, number of failing samples : 0",bp05 5-1,,true,,62565,3064,1,10,604,920,550
1494486687821,4,49 /assets/dist/images/footer-go8.png,200,OK,bp10 10-1,bin,true,,2480,483,1,10,3,0,0
1494486688124,4,50 /assets/dist/images/footer-social-conversation.png,200,OK,bp10 10-1,bin,true,,2119,499,1,10,3,0,0
1494486686849,1575,8 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp01 1-1,text,true,,568,1154,1,10,1575,0,29
1494486688427,6,51 /assets/dist/images/svg/logo-full-hor-rev.svg,200,OK,bp10 10-1,bin,true,,8981,494,1,10,6,0,0
1494486687130,1462,9 /find-a-course,200,OK,bp02 2-1,text,true,,19346,1532,1,10,39,0,18
1494486686832,1462,bp02s0B,200,"Number of samples in transaction : 1, number of failing samples : 0",bp02 2-1,,true,,19346,1532,1,10,39,299,18
1494486686833,1775,9 /find-a-course,200,OK,bp06 6-1,text,true,,42891,1030,1,10,33,0,15
1494486686527,1775,bp06s2,200,"Number of samples in transaction : 1, number of failing samples : 0",bp06 6-1,,true,,42891,1030,1,10,33,306,15
1494486687833,1077,25 /72/60/cost,200,OK,bp09 9-1,bin,true,,5463,938,1,10,1074,0,4
1494486685571,2728,bp09s3,200,"Number of samples in transaction : 2, number of failing samples : 0",bp09 9-1,,true,,35972,2116,1,10,1106,611,22
1494486688733,545,52 /assets/dist/images/footer-art-alt.png,200,OK,bp10 10-1,bin,true,,15066,487,1,10,545,0,0
1494486684135,5174,47 /Dashboard,200,OK,bp03 3-1,text,true,,92488,2298,1,10,139,0,0
1494486689577,242,41 /-/media/images/carousels/corporate/home/homepage-hero-graduation.jpg,200,OK,bp10 10-1,bin,true,,209705,466,1,10,230,0,2
1494486689608,315,49 /Areas/UWAFS/Assets/img/texture.jpg,200,OK,bp03 3-1,bin,true,,71103,1454,1,10,173,0,14
1494486686994,2960,91 /international-students,200,OK,bp07 7-1,text,true,,36077,578,1,10,2931,0,29
1494486686722,2960,bp07s5,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,36077,578,1,10,2931,273,29
1494486690119,5,53 /assets/dist/images/bx_loader.gif,200,OK,bp10 10-1,bin,true,,7064,482,1,10,5,0,0
1494486687897,2353,?typeOfSearch=course&term=en&json=true,200,OK,bp04 4-1,text,true,,90939,358,1,10,31,0,17
1494486688723,1818,9 /Dashboard,200,OK,bp01 1-1,text,true,,15205,1077,1,10,1817,0,0
1494486686539,3393,bp01s3,200,"Number of samples in transaction : 2, number of failing samples : 0",bp01 1-1,,true,,15773,2231,1,10,3392,609,29
1494486690424,124,54 /bat.js,200,OK,bp10 10-1,text,true,,4105,377,1,10,124,0,2
1494486688907,1894,10 /courses/Doctor-of-Clinical-Dentistry,200,OK,bp06 6-1,text,true,,30486,1206,1,10,32,0,14
1494486688608,1894,bp06s3,200,"Number of samples in transaction : 1, number of failing samples : 0",bp06 6-1,,true,,30486,1206,1,10,32,300,14
1494486689209,1757,22 /find-a-course,200,OK,bp09 9-1,text,true,,45794,1014,1,10,73,0,14
1494486688910,1757,bp09s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,45794,1014,1,10,73,299,14
1494486690847,123,56 /action/0,204,No Content,bp10 10-1,,true,,541,557,1,10,0,0,0
1494486691283,288,59 /action-uic/0,204,No Content,bp10 10-1,,true,,446,562,1,10,0,0,144
1494486690254,1612,92 /international-students/moving-to-perth,200,OK,bp07 7-1,text,true,,18995,585,1,10,1599,0,34
1494486689955,1612,bp07s6,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,18995,585,1,10,1599,299,34
1494486691872,266,57 /activityi;src=5061140;type=basem0;cat=uwa-a0;ord=110503073462;~oref=http%3A%2F%2Fwww.uwa.edu.au%2F,200,OK,bp10 10-1,text,true,,1681,1204,1,10,133,0,2
1494486692437,143,61 /layouts/system/VisitorIdentificationCSS.aspx,200,OK,bp10 10-1,text,true,,827,381,1,10,143,0,2
1494486691278,1606,23 /courses/Doctor-of-Clinical-Podiatry,200,OK,bp09 9-1,text,true,,27130,1176,1,10,36,0,14
1494486691114,2172,15 /,200,OK,bp06 6-1,text,true,,23159,1078,1,10,29,0,14
1494486690802,2172,bp06s10,200,"Number of samples in transaction : 1, number of failing samples : 0",bp06 6-1,,true,,23159,1078,1,10,29,299,14
1494486680429,11343,bp06,200,"Number of samples in transaction : 8, number of failing samples : 0",bp06 6-1,,true,,142859,5170,1,10,669,1493,588
1494486692880,460,63 /__ptq.gif,200,OK,bp10 10-1,bin,true,,319,637,1,10,460,0,229
1494486680433,5060,bp10s1,200,"Number of samples in transaction : 26, number of failing samples : 0",bp10 10-1,,true,,1579258,13253,1,10,2410,7826,488
1494486680433,5060,bp10,200,"Number of samples in transaction : 26, number of failing samples : 0",bp10 10-1,,true,,1579258,13253,1,10,2410,7826,488
1494486690549,2797,?typeOfSearch=course&term=eng&json=true,200,OK,bp04 4-1,text,true,,90942,360,1,10,29,0,15
1494486686053,8194,23 /courses/Neuroscience,200,OK,bp08 8-1,text,true,,34732,1146,1,10,34,0,14
1494486693183,1180,25 /72/60/cost,200,OK,bp09 9-1,bin,true,,5714,938,1,10,1172,0,2
1494486690979,2786,bp09s5,200,"Number of samples in transaction : 2, number of failing samples : 0",bp09 9-1,,true,,32844,2114,1,10,1208,598,16
1494486690222,4651,49 /Dashboard,200,OK,bp03 3-1,text,true,,92486,2082,1,10,15,0,0
1494486683402,10259,bp03s2,200,"Number of samples in transaction : 4, number of failing samples : 0",bp03 3-1,,true,,259319,7673,1,10,355,1212,28
1494486690841,4103,10 /UWAFS/Profile/Logout,200,OK,bp01 1-1,text,true,,92502,2644,1,10,127,0,28
1494486692179,2843,93 /international-students,200,OK,bp07 7-1,text,true,,36068,580,1,10,2826,0,0
1494486691879,2843,bp07s7,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,36068,580,1,10,2826,300,0
1494486693658,1711,?typeOfSearch=course&term=engi&json=true,200,OK,bp04 4-1,text,true,,90947,362,1,10,28,0,14
1494486694560,1201,25 /72/60/cost,200,OK,bp08 8-1,bin,true,,5276,938,1,10,1196,0,2
1494486685746,9395,bp08s3,200,"Number of samples in transaction : 2, number of failing samples : 0",bp08 8-1,,true,,40008,2084,1,10,1230,607,16
1494486694663,2029,22 /find-a-course,200,OK,bp09 9-1,text,true,,45792,1014,1,10,28,0,14
1494486694364,2029,bp09s6,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,45792,1014,1,10,28,300,14
1494486688892,8561,10 /courses/Neuroscience,200,OK,bp02 2-1,text,true,,34290,1694,1,10,15,0,0
1494486688593,8561,bp02s0C,200,"Number of samples in transaction : 1, number of failing samples : 0",bp02 2-1,,true,,34290,1694,1,10,15,299,0
1494486695668,2122,?typeOfSearch=course&term=engin&json=true,200,OK,bp04 4-1,text,true,,90954,364,1,10,29,0,15
1494486696060,1743,22 /find-a-course,200,OK,bp08 8-1,text,true,,32819,1016,1,10,66,0,17
1494486695761,1743,bp08s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,32819,1016,1,10,66,311,17
1494486696992,1808,23 /courses/Doctor-of-Dental-Medicine,200,OK,bp09 9-1,text,true,,29300,1172,1,10,29,0,15
1494486695322,3505,94 /international-students/fees-and-scholarships,200,OK,bp07 7-1,text,true,,28837,591,1,10,3486,0,39
1494486695022,3505,bp07s8,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,28837,591,1,10,3486,300,39
1494486695185,4320,50 /UWAFS/Profile/Logout,200,OK,bp03 3-1,text,true,,92861,3125,1,10,29,0,14
1494486695244,4433,11 /Dashboard,200,OK,bp01 1-1,text,true,,92085,1537,1,10,2475,0,0
1494486697766,1954,15 /,200,OK,bp02 2-1,text,false,"Test failed: text expected to contain /Neuroscience"" class=""tile-row-list-item tile/",22942,1558,1,10,34,0,14
1494486697466,1954,bp02s1,,"Number of samples in transaction : 1, number of failing samples : 1",bp02 2-1,,false,,22942,1558,1,10,34,300,14
1494486680393,17813,bp02,,"Number of samples in transaction : 8, number of failing samples : 1",bp02 2-1,,false,,122488,7120,1,10,741,1493,609
1494486699100,853,25 /72/60/cost,200,OK,bp09 9-1,bin,true,,5377,938,1,10,850,0,2
1494486696693,2661,bp09s7,200,"Number of samples in transaction : 2, number of failing samples : 0",bp09 9-1,,true,,34677,2110,1,10,879,599,17
1494486698089,1895,?typeOfSearch=course&term=engine&json=true,200,OK,bp04 4-1,text,true,,90959,366,1,10,28,0,14
1494486699126,1948,95 /international-students,200,OK,bp07 7-1,text,true,,36071,586,1,10,1932,0,32
1494486698827,1948,bp07s9,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,36071,586,1,10,1932,299,32
1494486699977,1727,12 /,200,OK,bp01 1-1,text,true,,22352,764,1,10,1710,0,31
1494486690541,10263,bp01s4,200,"Number of samples in transaction : 3, number of failing samples : 0",bp01 1-1,,true,,206939,4945,1,10,4312,887,59
1494486680393,19182,bp01,200,"Number of samples in transaction : 9, number of failing samples : 0",bp01 1-1,,true,,268229,9048,1,10,10387,2108,750
1494486700252,1600,35 /,200,OK,bp09 9-1,text,true,,23164,1088,1,10,28,0,14
1494486699953,1600,bp09s8,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,23164,1088,1,10,28,300,14
1494486680432,18084,bp09,200,"Number of samples in transaction : 13, number of failing samples : 0",bp09 9-1,,true,,287203,11398,1,10,3881,3316,627
1494486700284,1810,?typeOfSearch=course&term=enginee&json=true,200,OK,bp04 4-1,text,true,,90966,368,1,10,29,0,15
1494486701373,1189,96 /international-students/moving-to-perth/student-visas,200,OK,bp07 7-1,text,true,,17253,599,1,10,1188,0,35
1494486701074,1189,bp07s10,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,17253,599,1,10,1188,299,35
1494486702861,1013,97 /international-students,200,OK,bp07 7-1,text,true,,36063,594,1,10,999,0,0
1494486702562,1013,bp07s11,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,36063,594,1,10,999,300,0
1494486699805,4332,51 /Dashboard,200,OK,bp03 3-1,text,true,,92484,2310,1,10,28,0,14
1494486702393,2191,?typeOfSearch=course&term=engineer&json=true,200,OK,bp04 4-1,text,true,,90969,370,1,10,92,0,19
1494486704436,1517,52 /,200,OK,bp03 3-1,text,true,,22727,1528,1,10,67,0,14
1494486704174,1873,99 /international-students/moving-to-perth/what-to-bring,200,OK,bp07 7-1,text,true,,19065,599,1,10,1859,0,30
1494486703875,1873,bp07s12,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,19065,599,1,10,1859,299,30
1494486706253,73,55 /layouts/system/VisitorIdentificationCSS.aspx,200,OK,bp03 3-1,text,true,,1060,1334,1,10,16,0,0
1494486694886,10242,bp03s5,200,"Number of samples in transaction : 4, number of failing samples : 0",bp03 3-1,,true,,209132,8297,1,10,140,1198,42
