timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494839417710,713,27 /,200,OK,bp10 10-1,text,true,,10388,904,1,10,31,0,3
1494839418740,311,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1528,412,1,10,311,0,3
1494839419352,7,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 10-1,text,true,,61813,440,1,10,4,0,0
1494839419660,3,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 10-1,text,true,,6313,429,1,10,3,0,0
1494839419988,237,34 /visualid/lib/font-awesome/font-awesome.4.latest.css,200,OK,bp10 10-1,text,true,,37872,452,1,10,97,0,47
1494839417658,2732,4 /,200,OK,bp02 2-1,text,true,,27839,928,1,10,567,0,550
1494839417658,2827,41 /,200,OK,bp03 3-1,text,true,,27855,980,1,10,567,0,550
1494839417322,2827,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,27855,980,1,10,567,339,550
1494839417695,2804,17 /,200,OK,bp05 5-1,text,true,,27847,930,1,10,529,0,513
1494839417369,2804,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,27847,930,1,10,529,327,513
1494839417658,2852,17 /,200,OK,bp04 4-1,text,true,,27845,1140,1,10,566,0,550
1494839417321,2852,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,27845,1140,1,10,566,338,550
1494839417710,2822,13 /,200,OK,bp09 9-1,text,true,,27844,928,1,10,514,0,498
1494839417384,2822,bp09s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,27844,928,1,10,514,327,498
1494839420534,9,36 /assets/r-772E2629E969026E53EBA20227688FD7/uwaJs.js,200,OK,bp10 10-1,text,true,,102719,423,1,10,4,0,0
1494839417710,2977,13 /,200,OK,bp08 8-1,text,true,,27838,928,1,10,515,0,498
