timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494486636995,2380,17 /,200,OK,bp04 4-1,text,true,,23168,1140,1,10,544,0,538
1494486636683,2380,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,23168,1140,1,10,544,312,538
1494486637026,2485,27 /,200,OK,bp10 10-1,text,true,,10387,904,1,10,67,0,59
1494486636980,2595,4 /,200,OK,bp02 2-1,text,true,,23165,928,1,10,558,0,553
1494486636980,2596,41 /,200,OK,bp03 3-1,text,true,,23171,980,1,10,558,0,553
1494486636674,2596,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,23171,980,1,10,558,306,553
1494486639677,4,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,10,0,0,0
1494486637026,2861,4 /,200,OK,bp06 6-1,text,true,,23179,928,1,10,512,0,507
1494486636980,2918,1 /,200,OK,bp01 1-1,text,true,,22771,464,1,10,2916,0,625
1494486639880,86,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,3239,1839,1,10,13,0,5
1494486637026,2950,13 /,200,OK,bp08 8-1,text,true,,23158,928,1,10,512,0,507
1494486636718,2950,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,23158,928,1,10,512,308,507
1494486639818,188,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1528,412,1,10,188,0,182
1494486637011,3264,17 /,200,OK,bp05 5-1,text,true,,23158,930,1,10,527,0,522
1494486636713,3264,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,23158,930,1,10,527,298,522
1494486637026,3258,13 /,200,OK,bp09 9-1,text,true,,23167,928,1,10,512,0,507
1494486636719,3258,bp09s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,23167,928,1,10,512,307,507
1494486640317,8,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 10-1,text,true,,61813,440,1,10,3,0,0
1494486640629,5,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 10-1,text,true,,6313,429,1,10,5,0,0
1494486640941,285,34 /visualid/lib/font-awesome/font-awesome.4.latest.css,200,OK,bp10 10-1,text,true,,37872,452,1,10,145,0,96
1494486641534,10,36 /assets/r-772E2629E969026E53EBA20227688FD7/uwaJs.js,200,OK,bp10 10-1,text,true,,102672,423,1,10,4,0,0
1494486641852,7,37 /assets/dist/images/logo-full-hor-rev.png,200,OK,bp10 10-1,bin,true,,5430,438,1,10,7,0,2
1494486640582,1280,20 /Events/Open-day,200,OK,bp05 5-1,text,true,,16187,1072,1,10,192,0,3
1494486640274,1280,bp05s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,16187,1072,1,10,192,308,3
1494486639880,2040,5 /,200,OK,bp02 2-1,text,true,,22730,1408,1,10,14,0,5
1494486636672,4635,bp02s0A,200,"Number of samples in transaction : 2, number of failing samples : 0",bp02 2-1,,true,,45895,2336,1,10,572,614,558
1494486642158,70,40 /assets/dist/images/main-strokes.jpg,200,OK,bp10 10-1,bin,true,,878458,485,1,10,3,0,0
1494486640208,2231,3 /,200,OK,bp01 1-1,text,true,,22728,1408,1,10,12,0,3
1494486636672,5149,bp01s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp01 1-1,,true,,45499,1872,1,10,2928,619,628
1494486642532,152,39 /gtm.js,200,OK,bp10 10-1,text,true,,39568,338,1,10,140,0,4
1494486640286,2401,22 /find-a-course,200,OK,bp08 8-1,text,true,,32941,1016,1,10,5,0,2
1494486639976,2401,bp08s2,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,32941,1016,1,10,5,311,2
1494486639989,2771,?typeOfSearch=course&term=e&json=true,200,OK,bp04 4-1,text,true,,90936,354,1,10,11,0,3
1494486642985,4,42 /assets/dist/fonts/glyphicons-halflings-regular.woff,200,OK,bp10 10-1,text,true,,23804,507,1,10,4,0,0
