timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1493777107298,2810,87 /,200,OK,bp07 7-1,text,true,,28515,468,1,10,2791,0,422
1493777107001,2810,bp07s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,28515,468,1,10,2791,298,422
1493777107236,2967,41 /,200,OK,bp03 3-1,text,true,,28913,980,1,10,399,0,385
1493777106937,2967,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,28913,980,1,10,399,301,385
1493777107314,2909,13 /,200,OK,bp09 9-1,text,true,,28917,928,1,10,320,0,306
1493777107005,2909,bp09s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,28917,928,1,10,320,310,306
1493777107236,3037,4 /,200,OK,bp02 2-1,text,true,,28904,928,1,10,399,0,385
1493777107252,3041,17 /,200,OK,bp04 4-1,text,true,,28913,1140,1,10,383,0,369
1493777106953,3041,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,28913,1140,1,10,383,299,369
1493777107299,3023,4 /,200,OK,bp06 6-1,text,true,,28905,928,1,10,336,0,322
1493777107236,3184,1 /,200,OK,bp01 1-1,text,true,,28916,928,1,10,399,0,385
1493777107299,3270,13 /,200,OK,bp08 8-1,text,true,,28915,928,1,10,336,0,322
1493777107001,3271,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,28915,928,1,10,336,298,322
1493777110590,26,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,10,0,0,0
1493777110512,189,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,3210,1838,1,10,33,0,17
1493777107298,3606,17 /,200,OK,bp05 5-1,text,true,,28899,930,1,10,339,0,322
1493777106994,3606,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,28899,930,1,10,339,305,322
1493777107314,3911,27 /,200,OK,bp10 10-1,text,true,,10327,904,1,10,244,0,16
1493777110418,1285,89 /international-students,200,OK,bp07 7-1,text,false,"Test failed: text expected to contain /<h1 class=""short-header-title"">International students</h1>/",37283,547,1,10,1272,0,47
1493777110109,1285,bp07s3,,"Number of samples in transaction : 1, number of failing samples : 1",bp07 7-1,,false,,37283,547,1,10,1272,310,47
1493777111526,211,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1528,412,1,10,211,0,2
1493777112041,7,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 10-1,text,true,,61813,440,1,10,3,0,0
1493777112353,3,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 10-1,text,true,,6313,429,1,10,3,0,0
1493777110621,1772,5 /,200,OK,bp06 6-1,text,true,,28927,928,1,10,35,0,17
1493777106999,4795,bp06s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp06 6-1,,true,,57832,1856,1,10,371,599,339
1493777110575,1855,5 /,200,OK,bp02 2-1,text,true,,28475,1408,1,10,32,0,14
1493777106932,4892,bp02s0A,200,"Number of samples in transaction : 2, number of failing samples : 0",bp02 2-1,,true,,57379,2336,1,10,431,606,399
1493777110543,2334,22 /find-a-course,200,OK,bp09 9-1,text,false,Test failed: text expected to contain /<title>Find a Course</title>/,43093,1014,1,10,35,0,16
1493777110231,2334,bp09s2,,"Number of samples in transaction : 1, number of failing samples : 1",bp09 9-1,,false,,43093,1014,1,10,35,313,16
1493777112665,240,34 /visualid/lib/font-awesome/font-awesome.4.latest.css,200,OK,bp10 10-1,text,true,,37872,452,1,10,98,0,48
1493777110731,2190,3 /,200,OK,bp01 1-1,text,true,,28466,1408,1,10,55,0,16
1493777106930,5374,bp01s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp01 1-1,,true,,57382,2336,1,10,454,618,401
1493777112010,1139,90 /international-students/life-in-perth,200,OK,bp07 7-1,text,true,,25391,583,1,10,1138,0,0
1493777111704,1139,bp07s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,25391,583,1,10,1138,307,0
1493777113211,8,36 /assets/r-772E2629E969026E53EBA20227688FD7/uwaJs.js,200,OK,bp10 10-1,text,true,,102672,423,1,10,4,0,0
1493777111214,2188,20 /Events/Open-day,200,OK,bp05 5-1,text,true,,17092,1072,1,10,1160,0,14
1493777110905,2188,bp05s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,17092,1072,1,10,1160,309,14
1493777113496,4,37 /assets/dist/images/logo-full-hor-rev.png,200,OK,bp10 10-1,bin,true,,5430,438,1,10,4,0,0
1493777113819,49,40 /assets/dist/images/main-strokes.jpg,200,OK,bp10 10-1,bin,true,,878458,485,1,10,10,0,2
1493777110887,3043,22 /find-a-course,200,OK,bp08 8-1,text,false,Test failed: text expected to contain /<title>Find a Course</title>/,31882,1016,1,10,35,0,14
1493777110574,3043,bp08s2,,"Number of samples in transaction : 1, number of failing samples : 1",bp08 8-1,,false,,31882,1016,1,10,35,313,14
1493777114178,149,39 /gtm.js,200,OK,bp10 10-1,text,true,,39504,338,1,10,136,0,3
1493777114631,6,42 /assets/dist/fonts/glyphicons-halflings-regular.woff,200,OK,bp10 10-1,text,true,,23804,507,1,10,5,0,0
1493777110918,3984,?typeOfSearch=course&term=e&json=true,200,OK,bp04 4-1,text,true,,134419,356,1,10,1448,0,15
1493777114942,10,43 /assets/dist/fonts/uwa-icon-font/uwa-icon-font.woff,200,OK,bp10 10-1,text,true,,10646,506,1,10,10,0,0
1493777113227,2010,8 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp01 1-1,text,true,,3217,1934,1,10,684,0,13
1493777112727,2510,9 /find-a-course,200,OK,bp02 2-1,text,false,Test failed: text expected to contain /<title>Find a Course</title>/,19864,1532,1,10,430,0,14
1493777112430,2510,bp02s0B,,"Number of samples in transaction : 1, number of failing samples : 1",bp02 2-1,,false,,19864,1532,1,10,430,298,14
1493777112696,2543,9 /find-a-course,200,OK,bp06 6-1,text,false,Test failed: text expected to contain /<title>Find a Course</title>/,19623,1030,1,10,460,0,14
1493777112393,2543,bp06s2,,"Number of samples in transaction : 1, number of failing samples : 1",bp06 6-1,,false,,19623,1030,1,10,460,304,14
1493777115254,6,45 /analytics/1489393800000/2102409.js,200,OK,bp10 10-1,text,true,,21355,412,1,10,5,0,3
1493777113434,1898,91 /international-students,200,OK,bp07 7-1,text,false,"Test failed: text expected to contain /<h1 class=""short-header-title"">International students</h1>/",37277,578,1,10,1884,0,45
1493777113150,1898,bp07s5,,"Number of samples in transaction : 1, number of failing samples : 1",bp07 7-1,,false,,37277,578,1,10,1884,285,45
1493777115540,97,46 /devices/uwamenu-sitemap-cache.php,200,OK,bp10 10-1,text,true,,236,391,1,10,97,0,47
1493777115957,15,48 /assets/dist/images/indigenous-row.jpg,200,OK,bp10 10-1,bin,true,,125837,487,1,10,6,0,2
1493777116269,14,49 /assets/dist/images/footer-go8.png,200,OK,bp10 10-1,bin,true,,2480,483,1,10,14,0,0
1493777116581,13,50 /assets/dist/images/footer-social-conversation.png,200,OK,bp10 10-1,bin,true,,2119,499,1,10,13,0,0
1493777116866,18,51 /assets/dist/images/svg/logo-full-hor-rev.svg,200,OK,bp10 10-1,bin,true,,8981,494,1,10,18,0,0
1493777117184,5,52 /assets/dist/images/footer-art-alt.png,200,OK,bp10 10-1,bin,true,,15066,487,1,10,5,0,0
1493777113180,4157,23 /courses/Doctor-of-Clinical-Dentistry,200,OK,bp09 9-1,text,true,,25872,1178,1,10,720,0,13
1493777115617,1785,92 /international-students/moving-to-perth,200,OK,bp07 7-1,text,true,,19719,585,1,10,1771,0,48
1493777115333,1785,bp07s6,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,19719,585,1,10,1771,284,48
1493777117521,106,41 /-/media/images/carousels/corporate/home/homepage-hero-graduation.jpg,200,OK,bp10 10-1,bin,true,,209705,466,1,10,59,0,0
1493777115536,2335,10 /courses/Doctor-of-Clinical-Dentistry,200,OK,bp06 6-1,text,true,,25860,1206,1,10,123,0,14
1493777115240,2335,bp06s3,200,"Number of samples in transaction : 1, number of failing samples : 0",bp06 6-1,,true,,25860,1206,1,10,123,297,14
1493777117927,4,53 /assets/dist/images/bx_loader.gif,200,OK,bp10 10-1,bin,true,,7064,482,1,10,4,0,0
1493777117734,508,93 /international-students,200,OK,bp07 7-1,text,false,"Test failed: text expected to contain /<h1 class=""short-header-title"">International students</h1>/",37284,580,1,10,495,0,34
1493777117434,508,bp07s7,,"Number of samples in transaction : 1, number of failing samples : 1",bp07 7-1,,false,,37284,580,1,10,495,301,34
1493777111011,7226,47 /Dashboard,200,OK,bp03 3-1,text,true,,101057,2298,1,10,1344,0,0
1493777113710,4545,21 /,200,OK,bp05 5-1,text,true,,28901,1062,1,10,1100,0,15
1493777113402,4545,bp05s5,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,28901,1062,1,10,1100,308,15
1493777106994,10339,bp05,200,"Number of samples in transaction : 5, number of failing samples : 0",bp05 5-1,,true,,74892,3064,1,10,2599,922,351
1493777118231,124,54 /bat.js,200,OK,bp10 10-1,text,true,,4101,377,1,10,124,0,3
1493777118568,186,49 /Areas/UWAFS/Assets/img/texture.jpg,200,OK,bp03 3-1,bin,true,,71103,1454,1,10,64,0,18
1493777118654,122,56 /action/0,204,No Content,bp10 10-1,,true,,556,557,1,10,0,0,0
1493777115208,3920,?typeOfSearch=course&term=en&json=true,200,OK,bp04 4-1,text,true,,134428,358,1,10,443,0,16
1493777119076,293,59 /action-uic/0,204,No Content,bp10 10-1,,true,,446,562,1,10,0,0,147
1493777119670,441,57 /activityi;src=5061140;type=basem0;cat=uwa-a0;ord=110503073462;~oref=http%3A%2F%2Fwww.uwa.edu.au%2F,200,OK,bp10 10-1,text,true,,1681,1204,1,10,308,0,176
1493777120411,59,61 /layouts/system/VisitorIdentificationCSS.aspx,200,OK,bp10 10-1,text,true,,827,381,1,10,59,0,2
1493777118203,2827,15 /,200,OK,bp06 6-1,text,true,,28905,1078,1,10,38,0,20
1493777117904,2827,bp06s10,200,"Number of samples in transaction : 1, number of failing samples : 0",bp06 6-1,,true,,28905,1078,1,10,38,300,20
1493777106998,12500,bp06,,"Number of samples in transaction : 8, number of failing samples : 1",bp06 6-1,,false,,132220,5170,1,10,992,1501,387
1493777115509,5538,9 /Dashboard,200,OK,bp01 1-1,text,true,,101055,2298,1,10,150,0,14
1493777112922,7548,bp01s3,200,"Number of samples in transaction : 2, number of failing samples : 0",bp01 1-1,,true,,104272,4232,1,10,834,578,27
1493777120771,457,63 /__ptq.gif,200,OK,bp10 10-1,bin,true,,319,637,1,10,457,0,227
1493777107008,6372,bp10s1,200,"Number of samples in transaction : 26, number of failing samples : 0",bp10 10-1,,true,,1579140,13253,1,10,1897,7816,678
1493777107008,6372,bp10,200,"Number of samples in transaction : 26, number of failing samples : 0",bp10 10-1,,true,,1579140,13253,1,10,1897,7816,678
1493777119459,2081,?typeOfSearch=course&term=eng&json=true,200,OK,bp04 4-1,text,true,,134435,360,1,10,34,0,16
1493777119054,3917,49 /Dashboard,200,OK,bp03 3-1,text,true,,101055,2082,1,10,27,0,0
1493777110205,11518,bp03s2,200,"Number of samples in transaction : 4, number of failing samples : 0",bp03 3-1,,true,,276425,7672,1,10,1468,1217,35
1493777117669,5428,25 /72/60/cost,200,OK,bp09 9-1,bin,true,,3001,448,1,10,5428,0,4
1493777112878,9585,bp09s3,200,"Number of samples in transaction : 2, number of failing samples : 0",bp09 9-1,,true,,28873,1626,1,10,6148,603,17
1493777121841,1917,?typeOfSearch=course&term=engi&json=true,200,OK,bp04 4-1,text,true,,134438,362,1,10,33,0,18
1493777114241,10043,23 /courses/Neuroscience,200,OK,bp08 8-1,text,true,,33780,1146,1,10,996,0,17
1493777115509,9030,10 /courses/Neuroscience,200,OK,bp02 2-1,text,true,,33331,1694,1,10,150,0,14
1493777115238,9030,bp02s0C,200,"Number of samples in transaction : 1, number of failing samples : 0",bp02 2-1,,true,,33331,1694,1,10,150,271,14
1493777121379,4118,10 /UWAFS/Profile/Logout,200,OK,bp01 1-1,text,true,,101430,3125,1,10,34,0,15
1493777123399,2185,22 /find-a-course,200,OK,bp09 9-1,text,false,Test failed: text expected to contain /<title>Find a Course</title>/,43106,1014,1,10,217,0,14
1493777123098,2185,bp09s4,,"Number of samples in transaction : 1, number of failing samples : 1",bp09 9-1,,false,,43106,1014,1,10,217,302,14
