timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494573932892,1611,87 /,200,OK,bp07 7-1,text,true,,27465,468,1,9,1597,0,320
1494573932587,1611,bp07s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,27465,468,1,9,1597,305,320
1494573932829,1968,4 /,200,OK,bp02 2-1,text,true,,23105,896,1,9,19,0,10
1494573932892,1958,17 /,200,OK,bp05 5-1,text,true,,23099,898,1,9,14,0,2
1494573932580,1958,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,23099,898,1,9,14,312,2
1494573932892,1969,13 /,200,OK,bp09 9-1,text,true,,23098,896,1,9,18,0,2
1494573932590,1969,bp09s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,23098,896,1,9,18,303,2
1494573932829,2079,41 /,200,OK,bp03 3-1,text,true,,23104,948,1,9,22,0,10
1494573932525,2079,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,23104,948,1,9,22,304,10
1494573932892,2148,13 /,200,OK,bp08 8-1,text,true,,23117,896,1,9,13,0,2
1494573932588,2148,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,23117,896,1,9,13,305,2
1494573934811,433,89 /international-students,200,OK,bp07 7-1,text,true,,33861,547,1,9,432,0,0
1494573934503,433,bp07s3,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,33861,547,1,9,432,309,0
1494573932892,2380,4 /,200,OK,bp06 6-1,text,true,,23102,896,1,9,16,0,2
1494573935216,86,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,2940,1561,1,9,6,0,2
1494573932845,2466,17 /,200,OK,bp04 4-1,text,true,,23097,1078,1,9,47,0,2
1494573932535,2466,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,23097,1078,1,9,47,311,2
1494573932892,2552,27 /,200,OK,bp10 10-1,text,true,,10388,904,1,9,64,0,57
1494573935594,4,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,9,0,0,0
1494573935154,609,20 /Events/Open-day,200,OK,bp05 5-1,text,true,,14408,1010,1,9,9,0,2
1494573934851,609,bp05s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,14408,1010,1,9,9,304,2
1494573935761,66,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1528,412,1,9,66,0,61
1494573935516,517,90 /international-students/life-in-perth,200,OK,bp07 7-1,text,true,,24942,583,1,9,504,0,29
1494573935244,517,bp07s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,24942,583,1,9,504,273,29
1494573936135,14,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 10-1,text,true,,61813,440,1,9,10,0,0
