timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1493005585255,1458,27 /,200,OK,bp10 9-1,text,true,,11541,904,1,9,600,0,61
1493005585240,1474,17 /,200,OK,bp05 5-1,text,true,,27491,930,1,9,432,0,427
1493005584937,1474,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,27491,930,1,9,432,303,427
1493005585177,1552,41 /,200,OK,bp03 3-1,text,true,,27473,980,1,9,494,0,490
1493005584868,1552,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,27473,980,1,9,494,309,490
1493005585162,1634,1 /,200,OK,bp01 1-1,text,true,,27482,928,1,9,508,0,505
1493005585255,1579,13 /,200,OK,bp08 7-1,text,true,,27485,928,1,9,415,0,412
1493005584943,1579,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 7-1,,true,,27485,928,1,9,415,312,412
1493005585162,1734,4 /,200,OK,bp02 2-1,text,true,,27486,928,1,9,508,0,505
1493005585240,1667,4 /,200,OK,bp06 6-1,text,true,,27471,928,1,9,432,0,427
1493005585255,1723,13 /,200,OK,bp09 8-1,text,true,,27483,928,1,9,415,0,412
1493005584947,1723,bp09s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 8-1,,true,,27483,928,1,9,415,308,412
1493005585177,1892,17 /,200,OK,bp04 4-1,text,true,,27471,1140,1,9,499,0,490
1493005584879,1892,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,27471,1140,1,9,499,298,490
1493005587033,53,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,3124,1838,1,9,4,0,0
1493005587377,3,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,9,0,0,0
1493005587018,375,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 9-1,text,true,,1528,412,1,9,375,0,57
1493005587018,432,20 /Events/Open-day,200,OK,bp05 5-1,text,true,,17764,1072,1,9,3,0,0
1493005586714,432,bp05s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,17764,1072,1,9,3,304,0
1493005587704,7,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 9-1,text,true,,61813,440,1,9,4,0,0
1493005587096,802,3 /,200,OK,bp01 1-1,text,true,,27056,1408,1,9,3,0,0
1493005584864,2436,bp01s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp01 1-1,,true,,54538,2336,1,9,511,598,505
1493005588016,7,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 9-1,text,true,,6312,429,1,9,6,0,0
1493005587205,991,5 /,200,OK,bp02 2-1,text,true,,27051,1408,1,9,6,0,3
1493005584865,2725,bp02s0A,200,"Number of samples in transaction : 2, number of failing samples : 0",bp02 2-1,,true,,54537,2336,1,9,514,606,508
1493005588203,112,8 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp01 1-1,text,true,,3118,1923,1,9,32,0,3
1493005587205,1132,5 /,200,OK,bp06 6-1,text,true,,27478,928,1,9,3,0,0
1493005584941,2799,bp06s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp06 6-1,,true,,54949,1856,1,9,435,597,427
1493005588328,286,34 /visualid/lib/font-awesome/font-awesome.4.latest.css,200,OK,bp10 9-1,text,true,,37872,452,1,9,145,0,96
1493005588921,14,36 /assets/r-772E2629E969026E53EBA20227688FD7/uwaJs.js,200,OK,bp10 9-1,text,true,,102672,423,1,9,10,0,0
1493005587689,1374,?typeOfSearch=course&term=e&json=true,200,OK,bp04 4-1,text,true,,113037,354,1,9,129,0,5
1493005587143,1935,22 /find-a-course,200,OK,bp08 7-1,text,true,,32464,1016,1,9,3,0,0
1493005586835,1935,bp08s2,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 7-1,,true,,32464,1016,1,9,3,308,0
1493005587751,1357,21 /,200,OK,bp05 5-1,text,true,,27487,1062,1,9,74,0,4
1493005587450,1357,bp05s5,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,27487,1062,1,9,74,301,4
1493005584937,3263,bp05,200,"Number of samples in transaction : 5, number of failing samples : 0",bp05 5-1,,true,,72742,3064,1,9,509,908,431
1493005589233,5,37 /assets/dist/images/logo-full-hor-rev.png,200,OK,bp10 9-1,bin,true,,5430,438,1,9,5,0,2
1493005587283,2294,22 /find-a-course,200,OK,bp09 8-1,text,true,,50518,1014,1,9,30,0,8
1493005586979,2294,bp09s2,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 8-1,,true,,50518,1014,1,9,30,304,8
1493005589545,35,40 /assets/dist/images/main-strokes.jpg,200,OK,bp10 9-1,bin,true,,878458,485,1,9,3,0,0
1493005589888,156,39 /gtm.js,200,OK,bp10 9-1,text,true,,39504,338,1,9,140,0,4
1493005587392,2701,47 /Dashboard,200,OK,bp03 3-1,text,true,,109344,2298,1,9,65,0,6
1493005588500,1600,9 /find-a-course,200,OK,bp02 2-1,text,true,,20521,1532,1,9,45,0,0
1493005588196,1600,bp02s0B,200,"Number of samples in transaction : 1, number of failing samples : 0",bp02 2-1,,true,,20521,1532,1,9,45,304,0
1493005590341,5,42 /assets/dist/fonts/glyphicons-halflings-regular.woff,200,OK,bp10 9-1,text,true,,23804,507,1,9,5,0,0
1493005590403,38,49 /Areas/UWAFS/Assets/img/texture.jpg,200,OK,bp03 3-1,bin,true,,71103,1454,1,9,14,0,3
1493005589373,1104,?typeOfSearch=course&term=en&json=true,200,OK,bp04 4-1,text,true,,113040,356,1,9,14,0,0
1493005588640,1899,9 /find-a-course,200,OK,bp06 6-1,text,true,,20284,1030,1,9,52,0,3
1493005588337,1899,bp06s2,200,"Number of samples in transaction : 1, number of failing samples : 0",bp06 6-1,,true,,20284,1030,1,9,52,304,3
1493005590653,21,43 /assets/dist/fonts/uwa-icon-font/uwa-icon-font.woff,200,OK,bp10 9-1,text,true,,10646,506,1,9,21,0,0
1493005588625,2174,9 /Dashboard,200,OK,bp01 1-1,text,true,,109330,2298,1,9,60,0,0
1493005587898,2286,bp01s3,200,"Number of samples in transaction : 2, number of failing samples : 0",bp01 1-1,,true,,112448,4221,1,9,92,615,3
1493005590980,273,45 /analytics/1489393800000/2102409.js,200,OK,bp10 9-1,text,true,,21217,412,1,9,273,0,9
1493005591558,195,46 /devices/uwamenu-sitemap-cache.php,200,OK,bp10 9-1,text,true,,236,391,1,9,195,0,146
1493005590777,1049,?typeOfSearch=course&term=eng&json=true,200,OK,bp04 4-1,text,true,,113049,358,1,9,8,0,4
1493005592057,13,48 /assets/dist/images/indigenous-row.jpg,200,OK,bp10 9-1,bin,true,,125837,487,1,9,7,0,1
1493005589888,2215,23 /courses/Doctor-of-Clinical-Dentistry,200,OK,bp09 8-1,text,true,,23814,1178,1,9,122,0,3
1493005592369,5,49 /assets/dist/images/footer-go8.png,200,OK,bp10 9-1,bin,true,,2480,483,1,9,5,0,0
1493005592681,2,50 /assets/dist/images/footer-social-conversation.png,200,OK,bp10 9-1,bin,true,,2119,499,1,9,2,0,0
1493005590746,2003,49 /Dashboard,200,OK,bp03 3-1,text,true,,109338,2082,1,9,5,0,0
1493005586729,4795,bp03s2,200,"Number of samples in transaction : 4, number of failing samples : 0",bp03 3-1,,true,,292909,7672,1,9,88,1225,9
1493005590840,1923,10 /courses/Doctor-of-Clinical-Dentistry,200,OK,bp06 6-1,text,true,,23810,1206,1,9,5,0,3
1493005590540,1923,bp06s3,200,"Number of samples in transaction : 1, number of failing samples : 0",bp06 6-1,,true,,23810,1206,1,9,5,300,3
1493005592135,700,?typeOfSearch=course&term=engi&json=true,200,OK,bp04 4-1,text,true,,113050,360,1,9,6,0,0
1493005592993,31,51 /assets/dist/images/svg/logo-full-hor-rev.svg,200,OK,bp10 9-1,bin,true,,8981,494,1,9,31,0,0
1493005591105,2056,10 /UWAFS/Profile/Logout,200,OK,bp01 1-1,text,true,,109713,3125,1,9,21,0,2
1493005593336,3,52 /assets/dist/images/footer-art-alt.png,200,OK,bp10 9-1,bin,true,,15066,487,1,9,3,0,0
