timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494830207334,762,27 /,200,OK,bp10 10-1,text,true,,10388,904,1,10,41,0,2
1494830208410,12,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1528,412,1,10,11,0,2
1494830208722,29,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 10-1,text,true,,61813,440,1,10,25,0,0
1494830209050,61,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 10-1,text,true,,6313,429,1,10,61,0,0
1494830207263,2172,17 /,200,OK,bp04 4-1,text,true,,27843,1140,1,10,535,0,511
1494830206953,2172,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,27843,1140,1,10,535,311,511
1494830207318,2134,4 /,200,OK,bp06 6-1,text,true,,27835,928,1,10,483,0,456
1494830207263,2206,4 /,200,OK,bp02 2-1,text,true,,27838,928,1,10,535,0,511
1494830207263,2214,1 /,200,OK,bp01 1-1,text,true,,27462,464,1,10,2201,0,622
1494830209418,237,34 /visualid/lib/font-awesome/font-awesome.4.latest.css,200,OK,bp10 10-1,text,true,,37872,452,1,10,97,0,48
1494830209736,22,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,10,0,0,0
1494830207334,2514,13 /,200,OK,bp09 9-1,text,true,,27842,928,1,10,464,0,441
1494830207028,2514,bp09s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,27842,928,1,10,464,306,441
1494830209954,32,36 /assets/r-772E2629E969026E53EBA20227688FD7/uwaJs.js,200,OK,bp10 10-1,text,true,,102671,423,1,10,10,0,0
1494830210297,6,37 /assets/dist/images/logo-full-hor-rev.png,200,OK,bp10 10-1,bin,true,,5430,438,1,10,5,0,0
1494830210609,46,40 /assets/dist/images/main-strokes.jpg,200,OK,bp10 10-1,bin,true,,878458,485,1,10,8,0,2
1494830207318,3608,17 /,200,OK,bp05 5-1,text,true,,27844,930,1,10,480,0,456
1494830207008,3608,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,27844,930,1,10,480,310,456
1494830207263,3765,41 /,200,OK,bp03 3-1,text,true,,27840,980,1,10,546,0,511
1494830206932,3765,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,27840,980,1,10,546,333,511
1494830207334,3759,13 /,200,OK,bp08 8-1,text,true,,27844,928,1,10,465,0,440
1494830207021,3759,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,27844,928,1,10,465,313,440
1494830210953,151,39 /gtm.js,200,OK,bp10 10-1,text,true,,39634,338,1,10,140,0,2
1494830211405,5,42 /assets/dist/fonts/glyphicons-halflings-regular.woff,200,OK,bp10 10-1,text,true,,23804,507,1,10,4,0,0
1494830209784,1645,3 /,200,OK,bp01 1-1,text,true,,27397,1408,1,10,39,0,19
1494830206928,3859,bp01s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp01 1-1,,true,,54859,1872,1,10,2240,642,641
1494830209784,1652,5 /,200,OK,bp02 2-1,text,true,,27405,1408,1,10,38,0,19
1494830206928,3858,bp02s0A,200,"Number of samples in transaction : 2, number of failing samples : 0",bp02 2-1,,true,,55243,2336,1,10,573,650,530
1494830211327,178,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,3234,1839,1,10,51,0,18
1494830209752,1836,5 /,200,OK,bp06 6-1,text,true,,27844,928,1,10,39,0,14
1494830207015,3970,bp06s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp06 6-1,,true,,55679,1856,1,10,522,603,470
1494830211717,14,43 /assets/dist/fonts/uwa-icon-font/uwa-icon-font.woff,200,OK,bp10 10-1,text,true,,10646,506,1,10,14,0,0
1494830212029,7,45 /analytics/1489393800000/2102409.js,200,OK,bp10 10-1,text,true,,21345,412,1,10,6,0,3
1494830212341,102,46 /devices/uwamenu-sitemap-cache.php,200,OK,bp10 10-1,text,true,,236,391,1,10,102,0,48
1494830212747,20,48 /assets/dist/images/indigenous-row.jpg,200,OK,bp10 10-1,bin,true,,125837,487,1,10,14,0,1
1494830213074,4,49 /assets/dist/images/footer-go8.png,200,OK,bp10 10-1,bin,true,,2480,483,1,10,4,0,0
1494830213386,3,50 /assets/dist/images/footer-social-conversation.png,200,OK,bp10 10-1,bin,true,,2119,499,1,10,3,0,0
1494830213698,13,51 /assets/dist/images/svg/logo-full-hor-rev.svg,200,OK,bp10 10-1,bin,true,,8981,494,1,10,12,0,0
1494830214010,4,52 /assets/dist/images/footer-art-alt.png,200,OK,bp10 10-1,bin,true,,15066,487,1,10,4,0,0
1494830207318,6923,87 /,200,OK,bp07 7-1,text,true,,27463,468,1,10,6905,0,143
1494830207020,6923,bp07s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,27463,468,1,10,6905,299,143
1494830214322,31,41 /-/media/images/carousels/corporate/home/homepage-hero-graduation.jpg,200,OK,bp10 10-1,bin,true,,209705,466,1,10,21,0,0
1494830214650,7,53 /assets/dist/images/bx_loader.gif,200,OK,bp10 10-1,bin,true,,7064,482,1,10,7,0,0
1494830214962,123,54 /bat.js,200,OK,bp10 10-1,text,true,,4102,377,1,10,123,0,2
1494830215383,122,56 /action/0,204,No Content,bp10 10-1,,true,,538,557,1,10,0,0,0
1494830211234,4484,20 /Events/Open-day,200,OK,bp05 5-1,text,true,,16436,1072,1,10,33,0,19
1494830210926,4484,bp05s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,16436,1072,1,10,33,309,19
1494830210064,5954,?typeOfSearch=course&term=e&json=true,200,OK,bp04 4-1,text,true,,110599,354,1,10,578,0,15
1494830215803,295,59 /action-uic/0,204,No Content,bp10 10-1,,true,,446,562,1,10,0,0,148
1494830211733,4503,8 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp01 1-1,text,true,,568,1154,1,10,4503,0,0
1494830216396,265,57 /activityi;src=5061140;type=basem0;cat=uwa-a0;ord=110503073462;~oref=http%3A%2F%2Fwww.uwa.edu.au%2F,200,OK,bp10 10-1,text,true,,1681,1204,1,10,133,0,2
