timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1492753244409,1142,27 /,200,OK,bp10 9-1,text,true,,10327,904,1,9,277,0,61
1492753245859,80,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 9-1,text,true,,1528,412,1,9,80,0,72
1492753244337,1673,1 /,200,OK,bp01 1-1,text,true,,27487,928,1,9,560,0,556
1492753244394,1668,4 /,200,OK,bp06 6-1,text,true,,27485,928,1,9,503,0,499
1492753244337,1727,41 /,200,OK,bp03 3-1,text,true,,27485,980,1,9,559,0,556
1492753244016,1727,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,27485,980,1,9,559,324,556
1492753244347,1735,17 /,200,OK,bp04 4-1,text,true,,27489,1140,1,9,549,0,546
1492753244037,1735,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,27489,1140,1,9,549,312,546
1492753244337,1746,4 /,200,OK,bp02 2-1,text,true,,27479,928,1,9,559,0,556
1492753244394,1744,17 /,200,OK,bp05 5-1,text,true,,27471,930,1,9,503,0,499
1492753244088,1744,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,27471,930,1,9,503,308,499
1492753244409,1840,13 /,200,OK,bp08 7-1,text,true,,27473,928,1,9,489,0,484
1492753244098,1840,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 7-1,,true,,27473,928,1,9,489,312,484
1492753246249,7,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 9-1,text,true,,61811,440,1,9,4,0,0
1492753244409,1926,13 /,200,OK,bp09 8-1,text,true,,27469,928,1,9,490,0,484
1492753244104,1926,bp09s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 8-1,,true,,27469,928,1,9,490,307,484
1492753246389,21,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,9,0,0,0
1492753246374,64,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,3116,1838,1,9,11,0,4
1492753246561,3,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 9-1,text,true,,6312,429,1,9,3,0,0
