timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494486679321,1741,27 /,200,OK,bp10 10-1,text,true,,10386,904,1,10,954,0,174
1494486681380,326,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1528,412,1,10,326,0,15
1494486682004,12,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 10-1,text,true,,61813,440,1,10,8,0,0
1494486682316,4,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 10-1,text,true,,6313,429,1,10,4,0,0
1494486679305,3270,17 /,200,OK,bp05 5-1,text,true,,23176,930,1,10,431,0,416
1494486679003,3270,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,23176,930,1,10,431,302,416
1494486679298,3317,4 /,200,OK,bp02 2-1,text,true,,23172,928,1,10,438,0,423
1494486679321,3345,87 /,200,OK,bp07 7-1,text,true,,22766,468,1,10,3329,0,533
1494486679012,3345,bp07s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,22766,468,1,10,3329,309,533
1494486682628,239,34 /visualid/lib/font-awesome/font-awesome.4.latest.css,200,OK,bp10 10-1,text,true,,37872,452,1,10,99,0,49
1494486679298,3612,17 /,200,OK,bp04 4-1,text,true,,23160,1140,1,10,438,0,423
1494486678978,3612,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,23160,1140,1,10,438,320,423
1494486679305,3765,4 /,200,OK,bp06 6-1,text,true,,23167,928,1,10,432,0,416
1494486679298,3895,1 /,200,OK,bp01 1-1,text,true,,22791,464,1,10,3881,0,556
1494486683174,27,36 /assets/r-772E2629E969026E53EBA20227688FD7/uwaJs.js,200,OK,bp10 10-1,text,true,,102672,423,1,10,22,0,0
1494486683221,23,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,10,0,0,0
1494486679298,3980,41 /,200,OK,bp03 3-1,text,true,,23185,980,1,10,438,0,423
1494486678971,3980,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,23185,980,1,10,438,329,423
1494486679321,4067,13 /,200,OK,bp08 8-1,text,true,,23185,928,1,10,416,0,400
1494486679013,4067,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,23185,928,1,10,416,308,400
1494486682878,619,20 /Events/Open-day,200,OK,bp05 5-1,text,true,,16182,1072,1,10,33,0,17
1494486682576,619,bp05s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,16182,1072,1,10,33,302,17
1494486683502,5,37 /assets/dist/images/logo-full-hor-rev.png,200,OK,bp10 10-1,bin,true,,5430,438,1,10,5,0,2
1494486679321,4311,13 /,200,OK,bp09 9-1,text,true,,23159,928,1,10,415,0,400
1494486679013,4311,bp09s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp09 9-1,,true,,23159,928,1,10,415,309,400
1494486682971,859,89 /international-students,200,OK,bp07 7-1,text,true,,36082,547,1,10,831,0,31
1494486682666,859,bp07s3,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,36082,547,1,10,831,305,31
1494486683597,235,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,3229,1839,1,10,137,0,19
1494486683814,46,40 /assets/dist/images/main-strokes.jpg,200,OK,bp10 10-1,bin,true,,878458,485,1,10,9,0,0
1494486684166,172,39 /gtm.js,200,OK,bp10 10-1,text,true,,39568,338,1,10,159,0,4
1494486684650,5,42 /assets/dist/fonts/glyphicons-halflings-regular.woff,200,OK,bp10 10-1,text,true,,23804,507,1,10,4,0,0
1494486684936,5,43 /assets/dist/fonts/uwa-icon-font/uwa-icon-font.woff,200,OK,bp10 10-1,text,true,,10646,506,1,10,5,0,0
1494486685258,269,45 /analytics/1489393800000/2102409.js,200,OK,bp10 10-1,text,true,,21355,412,1,10,268,0,7
1494486684150,1767,90 /international-students/life-in-perth,200,OK,bp07 7-1,text,true,,24723,583,1,10,1767,0,0
1494486683830,1767,bp07s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,24723,583,1,10,1767,312,0
1494486685835,241,46 /devices/uwamenu-sitemap-cache.php,200,OK,bp10 10-1,text,true,,236,391,1,10,241,0,191
1494486682926,3417,5 /,200,OK,bp02 2-1,text,true,,22744,1408,1,10,82,0,14
1494486683377,2966,5 /,200,OK,bp06 6-1,text,true,,23170,928,1,10,50,0,18
1494486678971,6734,bp02s0A,200,"Number of samples in transaction : 2, number of failing samples : 0",bp02 2-1,,true,,45916,2336,1,10,520,639,437
