timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1493700592801,26,bp10s1,500,"sun.org.mozilla.javascript.internal.WrappedException: Wrapped org.openqa.selenium.WebDriverException: unknown error: unhandled inspector error: {""code"":-32000,""message"":""Cannot navigate to invalid URL""}
  (Session info: chrome=58.0.3029.81)
  (Driver info: chromedriver=2.29.461591 (62ebf098771772160f391d75e589dc567915b233),platform=Windows NT 6.1.7601 SP1 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 24 milliseconds
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'WIN-8SE6JBRRQQI', ip: '172.31.47.224', os.name: 'Windows Server 2008 R2', os.arch: 'amd64', os.version: '6.1', java.version: '1.7.0_25'
Session ID: 772fa3c6ce1fda1997dc14c4b82ff1d3
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{platform=XP, acceptSslCerts=true, javascriptEnabled=true, browserName=chrome, chrome={userDataDir=C:\Users\ADMINI~1\AppData\Local\Temp\2\scoped_dir4176_1696, chromedriverVersion=2.29.461591 (62ebf098771772160f391d75e589dc567915b233)}, networkConnectionEnabled=false, unexpectedAlertBehaviour=, rotatable=false, locationContextEnabled=true, mobileEmulationEnabled=false, version=58.0.3029.81, pageLoadStrategy=normal, takesHeapSnapshot=true, cssSelectorsEnabled=true, databaseEnabled=false, handlesAlerts=true, browserConnectionEnabled=false, webStorageEnabled=true, nativeEvents=true, hasTouchScreen=false, applicationCacheEnabled=false, takesScreenshot=true}] (<Unknown source>#2) in <Unknown source> at line number 2",bp10 5-1,text,false,,2178,0,1,5,0,0,0
1493700592514,26,bp10,,"Number of samples in transaction : 1, number of failing samples : 1",bp10 5-1,,false,,2178,0,1,5,0,287,0
1493700592749,4148,bp07s1,200,OK,bp07 2-1,text,true,,139992,0,1,5,0,0,0
1493700592737,4183,bp09s1,200,OK,bp09 4-1,text,true,,139990,0,1,5,0,0,0
1493700592754,4232,bp08s1,200,OK,bp08 3-1,text,true,,139994,0,1,5,0,0,0
1493700592800,4466,bp06s1,200,OK,bp06 1-1,text,true,,139994,0,1,5,0,0,0
1493700597292,134,bp09s2A,200,OK,bp09 4-1,text,true,,139987,0,1,5,0,0,0
1493700597331,115,bp08s2A,200,OK,bp08 3-1,text,true,,139994,0,1,5,0,0,0
1493700597234,139,bp07s2,200,OK,bp07 2-1,text,true,,138389,0,1,5,0,0,0
1493700597815,2074,bp07s3,200,OK,bp07 2-1,text,true,,129737,0,1,5,0,0,0
