timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494481740704,1538,27 /,200,OK,bp10 10-1,text,true,,10388,774,1,10,521,0,181
1494481742553,70,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1528,347,1,10,70,0,62
1494481740704,2046,13 /,200,OK,bp08 8-1,text,true,,19937,766,1,10,510,0,181
1494481740388,2046,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,19937,766,1,10,510,316,181
1494481740706,2043,41 /,200,OK,bp03 3-1,text,true,,19911,818,1,10,454,0,179
1494481740323,2043,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,19911,818,1,10,454,386,179
1494481740706,2056,4 /,200,OK,bp02 2-1,text,true,,19912,766,1,10,321,0,179
1494481742928,8,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 10-1,text,true,,61813,375,1,10,4,0,0
1494481740705,2254,4 /,200,OK,bp06 6-1,text,true,,19933,766,1,10,409,0,180
1494481743053,56,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,2944,1561,1,10,15,0,5
1494481743240,22,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 10-1,text,true,,6313,364,1,10,22,0,0
1494481740706,3022,1 /,200,OK,bp01 1-1,text,true,,19352,448,1,10,3019,0,586
1494481743567,286,34 /visualid/lib/font-awesome/font-awesome.4.latest.css,200,OK,bp10 10-1,text,true,,37872,387,1,10,146,0,97
1494481744160,9,36 /assets/r-772E2629E969026E53EBA20227688FD7/uwaJs.js,200,OK,bp10 10-1,text,true,,102672,358,1,10,5,0,0
1494481743053,1371,22 /find-a-course,200,OK,bp08 8-1,text,true,,27065,954,1,10,10,0,1
1494481742751,1371,bp08s2,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,27065,954,1,10,10,303,1
1494481744472,4,37 /assets/dist/images/logo-full-hor-rev.png,200,OK,bp10 10-1,bin,true,,5430,373,1,10,4,0,0
1494481740704,3845,87 /,200,OK,bp07 7-1,text,true,,22788,403,1,10,3844,0,781
1494481740387,3845,bp07s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,22788,403,1,10,3844,318,781
1494481740704,3936,17 /,200,OK,bp04 4-1,text,true,,19920,1013,1,10,531,0,181
1494481740339,3936,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,19920,1013,1,10,531,366,181
1494481744784,43,40 /assets/dist/images/main-strokes.jpg,200,OK,bp10 10-1,bin,true,,878458,420,1,10,8,0,2
1494481744940,24,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,10,0,0,0
1494481743271,1833,5 /,200,OK,bp06 6-1,text,true,,19923,766,1,10,17,0,2
1494481740384,4087,bp06s1,200,"Number of samples in transaction : 2, number of failing samples : 0",bp06 6-1,,true,,39856,1532,1,10,426,633,182
1494481745127,152,39 /gtm.js,200,OK,bp10 10-1,text,true,,39568,338,1,10,140,0,5
1494481744846,671,89 /international-students,200,OK,bp07 7-1,text,true,,36084,482,1,10,659,0,32
1494481744550,671,bp07s3,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,36084,482,1,10,659,297,32
1494481745580,11,42 /assets/dist/fonts/glyphicons-halflings-regular.woff,200,OK,bp10 10-1,text,true,,23804,442,1,10,7,0,0
