timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494919101287,6658,bp05s1,200,OK,bp05 5-1,text,true,,131794,0,1,5,0,0,0
1494919101287,6718,bp03s1,200,OK,bp03 3-1,text,true,,131793,0,1,5,0,0,0
1494919108327,158,bp05s2,200,OK,bp05 5-1,text,true,,130715,0,1,5,0,0,0
1494919108376,163,bp03s2,200,OK,bp03 3-1,text,true,,131961,0,1,5,0,0,0
1494919109154,112,bp03s3,200,OK,bp03 3-1,text,true,,131961,0,1,5,0,0,0
1494919101287,8793,bp02s0A,200,OK,bp02 2-1,text,true,,131791,0,1,5,0,0,0
1494919101287,10314,bp04s1,200,OK,bp04 4-1,text,true,,131792,0,1,5,0,0,0
1494919101287,10363,bp01s1,200,OK,bp01 1-1,text,true,,131792,0,1,5,0,0,0
1494919112004,170,bp01s2,200,OK,bp01 1-1,text,true,,131960,0,1,5,0,0,0
1494919109034,3480,bp05s3,200,OK,bp05 5-1,text,true,,279052,0,1,5,0,0,0
1494919112924,2653,bp05s4,200,OK,bp05 5-1,text,true,,88419,0,1,5,0,0,0
1494919110467,5600,bp02s0B,200,OK,bp02 2-1,text,true,,296849,0,1,5,0,0,0
1494919109767,664,bp03s4,200,OK,bp03 3-1,text,true,,97104,0,1,5,0,0,0
1494919111958,6633,bp04s2,200,OK,bp04 4-1,text,true,,194277,0,1,5,0,0,0
1494919112552,9876,bp01s3,200,OK,bp01 1-1,text,true,,97098,0,1,5,0,0,0
1494919115898,6542,bp05s5,200,OK,bp05 5-1,text,true,,131641,0,1,5,0,0,0
1494919100942,19491,bp05,200,"Number of samples in transaction : 5, number of failing samples : 0",bp05 5-1,,true,,761621,0,1,5,0,2014,0
1494919118927,6921,bp04s3,200,OK,bp04 4-1,text,true,,131640,0,1,5,0,0,0
1494919100928,23868,bp04,200,"Number of samples in transaction : 3, number of failing samples : 0",bp04 4-1,,true,,457709,0,1,5,0,1056,0
1494919116846,12636,bp03s5,200,OK,bp03 3-1,text,true,,131788,0,1,5,0,0,0
1494919100928,20293,bp03,200,"Number of samples in transaction : 5, number of failing samples : 0",bp03 3-1,,true,,624607,0,1,5,0,8283,0
1494919116417,13418,bp02s0C,200,OK,bp02 2-1,text,true,,196284,0,1,5,0,0,0
1494919122752,9064,bp01s4,200,OK,bp01 1-1,text,true,,131653,0,1,5,0,0,0
1494919100942,29473,bp01,200,"Number of samples in transaction : 4, number of failing samples : 0",bp01 1-1,,true,,492503,0,1,5,0,1407,0
1494919130172,4148,bp02s1,200,OK,bp02 2-1,text,false,"Test failed: text expected to contain /Neuroscience"" class=""tile-row-list-item tile/",131606,0,1,5,0,0,0
1494919100928,31959,bp02,,"Number of samples in transaction : 4, number of failing samples : 1",bp02 2-1,,false,,756530,0,1,5,0,1439,0
1494919302977,2877,bp05s1,200,OK,bp05 5-1,text,true,,131641,0,1,5,0,0,0
1494919306295,122,bp05s2,200,OK,bp05 5-1,text,true,,130454,0,1,5,0,0,0
1494919306827,2143,bp05s3,200,OK,bp05 5-1,text,true,,279055,0,1,5,0,0,0
1494919306473,2956,bp04s1,200,OK,bp04 4-1,text,true,,131640,0,1,5,0,0,0
1494919309392,1555,bp05s4,200,OK,bp05 5-1,text,true,,88418,0,1,5,0,0,0
1494919309767,2846,bp04s2,200,OK,bp04 4-1,text,true,,100877,0,1,5,0,0,0
1494919310125,3467,bp03s1,200,OK,bp03 3-1,text,true,,131794,0,1,5,0,0,0
1494919313925,151,bp03s2,200,OK,bp03 3-1,text,true,,131962,0,1,5,0,0,0
1494919311268,2991,bp05s5,200,OK,bp05 5-1,text,true,,131640,0,1,5,0,0,0
1494919302678,9688,bp05,200,"Number of samples in transaction : 5, number of failing samples : 0",bp05 5-1,,true,,761208,0,1,5,0,1809,0
1494919314580,94,bp03s3,200,OK,bp03 3-1,text,true,,131962,0,1,5,0,0,0
1494919312443,3358,bp01s1,200,OK,bp01 1-1,text,true,,131641,0,1,5,0,0,0
1494919312940,3123,bp04s3,200,OK,bp04 4-1,text,true,,131640,0,1,5,0,0,0
1494919306171,8925,bp04,200,"Number of samples in transaction : 3, number of failing samples : 0",bp04 4-1,,true,,364157,0,1,5,0,992,0
1494919316134,116,bp01s2,200,OK,bp01 1-1,text,true,,131701,0,1,5,0,0,0
1494919314953,3381,bp02s0A,200,OK,bp02 2-1,text,true,,131605,0,1,5,0,0,0
1494919315102,481,bp03s4,200,OK,bp03 3-1,text,true,,97100,0,1,5,0,0,0
1494919318667,3482,bp02s0B,200,OK,bp02 2-1,text,true,,296698,0,1,5,0,0,0
1494919316604,6571,bp01s3,200,OK,bp01 1-1,text,true,,97100,0,1,5,0,0,0
