timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494566999296,9994,87 /,200,OK,bp07 7-1,text,true,,27462,403,1,10,9854,0,5661
1494566998969,9994,bp07s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,27462,403,1,10,9854,334,5661
1494566999296,10367,27 /,200,OK,bp10 10-1,text,true,,10388,774,1,10,4560,0,3944
1494567009602,1172,89 /international-students,200,OK,bp07 7-1,text,true,,33858,482,1,10,1021,0,308
1494567009297,1172,bp07s3,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,33858,482,1,10,1021,306,308
1494567011084,625,90 /international-students/life-in-perth,200,OK,bp07 7-1,text,true,,24951,518,1,10,624,0,0
1494567010775,625,bp07s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,24951,518,1,10,624,309,0
1494567009976,1872,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1536,347,1,10,1872,0,1068
1494566999296,13052,17 /,200,OK,bp04 4-1,text,true,,23121,1013,1,10,4344,0,3573
1494566998922,13052,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,23121,1013,1,10,4344,375,3573
1494566999298,13139,41 /,200,OK,bp03 3-1,text,true,,23116,818,1,10,4381,0,3571
1494566998908,13139,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,23116,818,1,10,4381,394,3571
1494566999297,13216,4 /,200,OK,bp06 6-1,text,true,,23111,766,1,10,4265,0,3572
1494567012659,24,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,10,0,0,0
1494566999296,13609,13 /,200,OK,bp08 8-1,text,true,,23102,766,1,10,4248,0,3573
1494566998971,13609,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,23102,766,1,10,4248,326,3573
1494566999296,13611,17 /,200,OK,bp05 5-1,text,true,,23090,768,1,10,4470,0,3573
1494566998961,13611,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,23090,768,1,10,4470,335,3573
1494567012145,1334,32 /assets/r-B6BE34619D738D15880CCD7B0B7C93D5/uwaCss.css,200,OK,bp10 10-1,text,true,,61816,375,1,10,960,0,159
1494566999298,14472,4 /,200,OK,bp02 2-1,text,true,,23111,766,1,10,4237,0,3571
1494566999298,14939,1 /,200,OK,bp01 1-1,text,true,,22557,448,1,10,14763,0,4526
1494567013783,462,33 /assets/r-0DF3025DFD45326BBA4E75A9ECAED483/modernizrJs.js,200,OK,bp10 10-1,text,true,,6320,364,1,10,461,0,0
1494567012020,2358,91 /international-students,200,OK,bp07 7-1,text,true,,33859,518,1,10,2207,0,304
1494567011709,2358,bp07s5,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,33859,518,1,10,2207,311,304
1494567012753,1780,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,2946,1561,1,10,694,0,206
1494567014688,1122,92 /international-students/moving-to-perth,200,OK,bp07 7-1,text,true,,19226,520,1,10,1121,0,305
1494567014378,1122,bp07s6,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,19226,520,1,10,1121,310,305
1494566999296,17150,13 /,200,OK,bp09 9-1,text,true,,23126,766,1,10,4261,0,3573
