timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494481733178,5833,41 /,200,OK,bp03 3-1,text,true,,19922,818,1,10,2634,0,1859
1494481732810,5833,bp03s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp03 3-1,,true,,19922,818,1,10,2634,377,1859
1494481733176,5845,17 /,200,OK,bp05 5-1,text,true,,19911,768,1,10,2514,0,1861
1494481732865,5845,bp05s1 ,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,19911,768,1,10,2514,311,1861
1494481733178,5852,1 /,200,OK,bp01 1-1,text,true,,19356,448,1,10,5685,0,2659
1494481733176,5882,17 /,200,OK,bp04 4-1,text,true,,19895,1013,1,10,2537,0,1861
1494481732822,5882,bp04s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp04 4-1,,true,,19895,1013,1,10,2537,354,1861
1494481733176,6122,4 /,200,OK,bp06 6-1,text,true,,19911,766,1,10,2540,0,1861
1494481739363,24,BeanShell Sampler,200,OK,bp04 4-1,text,true,,0,0,1,10,0,0,0
1494481733186,6248,13 /,200,OK,bp08 8-1,text,true,,19908,766,1,10,2636,0,1851
1494481732875,6248,bp08s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp08 8-1,,true,,19908,766,1,10,2636,312,1851
1494481733186,7195,87 /,200,OK,bp07 7-1,text,true,,22781,403,1,10,7048,0,5655
1494481732874,7195,bp07s1,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,22781,403,1,10,7048,313,5655
1494481739332,1124,46 /UWAFS/LoginRegister/LoginRegisterUser,200,OK,bp03 3-1,text,true,,2945,1561,1,10,476,0,157
1494481733186,7745,27 /,200,OK,bp10 10-1,text,true,,10388,774,1,10,5468,0,4909
1494481739332,2971,20 /Events/Open-day,200,OK,bp05 5-1,text,true,,14215,880,1,10,592,0,152
1494481739021,2971,bp05s4,200,"Number of samples in transaction : 1, number of failing samples : 0",bp05 5-1,,true,,14215,880,1,10,592,312,152
1494481741234,1182,31 /layouts/system/VisitorIdentification.js,200,OK,bp10 10-1,text,true,,1528,347,1,10,1182,0,988
1494481740688,2125,89 /international-students,200,OK,bp07 7-1,text,true,,36076,482,1,10,1974,0,306
1494481740381,2125,bp07s3,200,"Number of samples in transaction : 1, number of failing samples : 0",bp07 7-1,,true,,36076,482,1,10,1974,310,306
