timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494567033611,6829,bp10s1,200,OK,bp10 5-1,text,true,,70812,0,1,5,0,0,0
1494567033296,6829,bp10,200,"Number of samples in transaction : 1, number of failing samples : 0",bp10 5-1,,true,,70812,0,1,5,0,335,0
1494567033616,11256,bp08s1,200,OK,bp08 3-1,text,true,,131634,0,1,5,0,0,0
1494567045222,136,bp08s2A,200,OK,bp08 3-1,text,true,,131634,0,1,5,0,0,0
1494567033616,13275,bp06s1,200,OK,bp06 1-1,text,true,,131638,0,1,5,0,0,0
1494567033595,13808,bp07s1,200,OK,bp07 2-1,text,true,,131638,0,1,5,0,0,0
1494567047749,146,bp07s2,200,OK,bp07 2-1,text,true,,130559,0,1,5,0,0,0
1494567033616,16355,bp09s1,200,OK,bp09 4-1,text,true,,131635,0,1,5,0,0,0
1494567050320,115,bp09s2A,200,OK,bp09 4-1,text,true,,131632,0,1,5,0,0,0
1494567048381,10819,bp07s3,200,OK,bp07 2-1,text,true,,133559,0,1,5,0,0,0
1494567045684,16834,bp08s2,200,OK,bp08 3-1,text,true,,294656,0,1,5,0,0,0
1494567050767,15574,bp09s2,200,OK,bp09 4-1,text,true,,294656,0,1,5,0,0,0
1494567047276,21726,bp06s2,200,OK,bp06 1-1,text,true,,99236,0,1,5,0,0,0
1494567059527,11209,bp07s4,200,OK,bp07 2-1,text,true,,111653,0,1,5,0,0,0
1494567066691,9389,bp09s3,200,OK,bp09 4-1,text,true,,155981,0,1,5,0,0,0
1494567069328,6852,bp06s3,200,OK,bp06 1-1,text,true,,155828,0,1,5,0,0,0
1494567071065,5322,bp07s5,200,OK,bp07 2-1,text,true,,133559,0,1,5,0,0,0
1494567076711,3745,bp07s6,200,OK,bp07 2-1,text,true,,96572,0,1,5,0,0,0
1494567076523,5602,bp06s4,200,OK,bp06 1-1,text,true,,155971,0,1,5,0,0,0
1494567076473,6552,bp09s4,200,OK,bp09 4-1,text,true,,294654,0,1,5,0,0,0
1494567080778,3290,bp07s7,200,OK,bp07 2-1,text,true,,133559,0,1,5,0,0,0
1494567082453,3541,bp06s5,200,OK,bp06 1-1,text,true,,155982,0,1,5,0,0,0
1494567062865,23423,bp08s3,200,OK,bp08 3-1,text,true,,196523,0,1,5,0,0,0
1494567083382,4291,bp09s5,200,OK,bp09 4-1,text,true,,136714,0,1,5,0,0,0
1494567084393,3376,bp07s8,200,OK,bp07 2-1,text,true,,164092,0,1,5,0,0,0
1494567088099,3215,bp07s9,200,OK,bp07 2-1,text,true,,133559,0,1,5,0,0,0
1494567086324,5902,bp06s6,200,OK,bp06 1-1,text,true,,155983,0,1,5,0,0,0
1494567086623,5953,bp08s4,200,OK,bp08 3-1,text,true,,294656,0,1,5,0,0,0
1494567087999,5002,bp09s6,200,OK,bp09 4-1,text,true,,294652,0,1,5,0,0,0
1494567091641,4675,bp07s10,200,OK,bp07 2-1,text,true,,90959,0,1,5,0,0,0
1494567092558,4436,bp06s7,200,OK,bp06 1-1,text,true,,155978,0,1,5,0,0,0
1494567093349,4933,bp09s7,200,OK,bp09 4-1,text,true,,145196,0,1,5,0,0,0
1494567096639,2373,bp07s11,200,OK,bp07 2-1,text,true,,133559,0,1,5,0,0,0
1494567097326,2911,bp06s8,200,OK,bp06 1-1,text,true,,155967,0,1,5,0,0,0
1494567099338,2214,bp07s12,200,OK,bp07 2-1,text,true,,94120,0,1,5,0,0,0
1494567100564,2706,bp06s9,200,OK,bp06 1-1,text,true,,155968,0,1,5,0,0,0
1494567098614,5225,bp09s8,200,OK,bp09 4-1,text,true,,131577,0,1,5,0,0,0
1494567033331,67436,bp09,200,"Number of samples in transaction : 10, number of failing samples : 0",bp09 4-1,,true,,1716697,0,1,5,0,3084,0
1494567101877,2122,bp07s13,200,OK,bp07 2-1,text,true,,133558,0,1,5,0,0,0
1494567104324,2691,bp07s14,200,OK,bp07 2-1,text,true,,90238,0,1,5,0,0,0
1494567103641,4081,bp06s10,200,OK,bp06 1-1,text,true,,131405,0,1,5,0,0,0
1494567033331,71032,bp06,200,"Number of samples in transaction : 10, number of failing samples : 0",bp06 1-1,,true,,1453956,0,1,5,0,3372,0
1494567107341,4293,bp07s15,200,OK,bp07 2-1,text,true,,128704,0,1,5,0,0,0
