timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1494561520516,7241,bp01s1,200,OK,bp01 1-1,text,true,,131645,0,1,5,0,0,0
1494561520480,7498,bp03s1,200,OK,bp03 3-1,text,true,,131649,0,1,5,0,0,0
1494561528144,153,bp01s2,200,OK,bp01 1-1,text,true,,131813,0,1,5,0,0,0
1494561528362,165,bp03s2,200,OK,bp03 3-1,text,true,,131817,0,1,5,0,0,0
1494561520480,8311,bp05s1,200,OK,bp05 5-1,text,true,,131645,0,1,5,0,0,0
1494561520479,8475,bp02s0A,200,OK,bp02 2-1,text,true,,131650,0,1,5,0,0,0
1494561520463,8518,bp04s1,200,OK,bp04 4-1,text,true,,131650,0,1,5,0,0,0
1494561529141,115,bp03s3,200,OK,bp03 3-1,text,true,,131817,0,1,5,0,0,0
1494561529177,156,bp05s2,200,OK,bp05 5-1,text,true,,130566,0,1,5,0,0,0
1494561529843,3394,bp05s3,200,OK,bp05 5-1,text,true,,279051,0,1,5,0,0,0
1494561529379,6140,bp04s2,200,OK,bp04 4-1,text,true,,150986,0,1,5,0,0,0
1494561535849,24,bp04s3,500,"invalid selector: Unable to locate an element with the xpath expression http://testweb06-study.webcluster.uwa.edu.au/ because of the following error:
SyntaxError: Failed to execute 'evaluate' on 'Document': The string 'http://testweb06-study.webcluster.uwa.edu.au/' is not a valid XPath expression.
  (Session info: chrome=57.0.2987.133)
  (Driver info: chromedriver=2.29.461591 (62ebf098771772160f391d75e589dc567915b233),platform=Windows NT 6.1.7601 SP1 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 22 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/invalid_selector_exception.html
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'WIN-8SE6JBRRQQI', ip: '172.31.7.134', os.name: 'Windows Server 2008 R2', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_121'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.29.461591 (62ebf098771772160f391d75e589dc567915b233), userDataDir=C:\Users\ADMINI~1\AppData\Local\Temp\2\scoped_dir6208_20164}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=57.0.2987.133, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=true, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, unexpectedAlertBehaviour=}]
Session ID: 85ae1236af3dfcc60b71449c03bb5005
*** Element info: {Using=xpath, value=http://testweb06-study.webcluster.uwa.edu.au/}",bp04 4-1,text,false,Test failed: text expected to contain /<title>Home</title>/,3737,0,1,5,0,0,0
1494561520140,14682,bp04,,"Number of samples in transaction : 3, number of failing samples : 1",bp04 4-1,,false,,286373,0,1,5,0,1012,0
1494561529356,7273,bp02s0B,200,OK,bp02 2-1,text,true,,169029,0,1,5,0,0,0
1494561533797,3523,bp05s4,200,OK,bp05 5-1,text,true,,88420,0,1,5,0,0,0
1494561529706,507,bp03s4,200,OK,bp03 3-1,text,true,,96842,0,1,5,0,0,0
1494561528688,10299,bp01s3,200,OK,bp01 1-1,text,true,,96841,0,1,5,0,0,0
1494561537642,4624,bp05s5,200,OK,bp05 5-1,text,true,,131496,0,1,5,0,0,0
1494561520176,20008,bp05,200,"Number of samples in transaction : 5, number of failing samples : 0",bp05 5-1,,true,,761178,0,1,5,0,2064,0
1494561538744,9663,bp03s5,200,OK,bp03 3-1,text,true,,131496,0,1,5,0,0,0
1494561520173,17948,bp03,200,"Number of samples in transaction : 5, number of failing samples : 0",bp03 3-1,,true,,623621,0,1,5,0,10272,0
1494561536964,12214,bp02s0C,200,OK,bp02 2-1,text,true,,196386,0,1,5,0,0,0
1494561539310,10256,bp01s4,200,OK,bp01 1-1,text,true,,131498,0,1,5,0,0,0
1494561520226,27949,bp01,200,"Number of samples in transaction : 4, number of failing samples : 0",bp01 1-1,,true,,491797,0,1,5,0,1379,0
1494561549530,3975,bp02s1,200,OK,bp02 2-1,text,false,"Test failed: text expected to contain /Neuroscience"" class=""tile-row-list-item tile/",131461,0,1,5,0,0,0
1494561520158,31937,bp02,,"Number of samples in transaction : 4, number of failing samples : 1",bp02 2-1,,false,,628526,0,1,5,0,1392,0
1494561716479,3648,bp04s1,200,OK,bp04 4-1,text,true,,131496,0,1,5,0,0,0
1494561720482,3093,bp04s2,200,OK,bp04 4-1,text,true,,99116,0,1,5,0,0,0
